frame_id,det_person_id,track_status,person_conf,bbox_x1,bbox_y1,bbox_x2,bbox_y2,nose_x,nose_y,nose_conf,left_eye_x,left_eye_y,left_eye_conf,right_eye_x,right_eye_y,right_eye_conf,left_ear_x,left_ear_y,left_ear_conf,right_ear_x,right_ear_y,right_ear_conf,left_shoulder_x,left_shoulder_y,left_shoulder_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,right_elbow_x,right_elbow_y,right_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,right_wrist_x,right_wrist_y,right_wrist_conf,left_hip_x,left_hip_y,left_hip_conf,right_hip_x,right_hip_y,right_hip_conf,left_knee_x,left_knee_y,left_knee_conf,right_knee_x,right_knee_y,right_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_ankle_x,right_ankle_y,right_ankle_conf
15,0,iou,0.9251999258995056,1031.220458984375,1474.47802734375,1471.7236328125,2619.439453125,1114.46630859375,1606.95166015625,0.9853489995002747,1138.9931640625,1590.557861328125,0.9889025092124939,1112.0972900390625,1585.601806640625,0.7193584442138672,1208.88232421875,1606.164794921875,0.9866713881492615,1121.265869140625,1598.31201171875,0.07428545504808426,1276.95166015625,1695.748046875,0.9950140118598938,1105.672607421875,1708.954345703125,0.994936466217041,1335.2607421875,1813.3330078125,0.9796802401542664,1116.8631591796875,1860.23583984375,0.9809205532073975,1349.498779296875,1814.95263671875,0.9769967198371887,1278.488037109375,1888.9727783203125,0.9742341637611389,1263.23681640625,2030.3616943359375,0.9980311989784241,1129.227294921875,2039.3349609375,0.9982725381851196,1327.73291015625,2268.88525390625,0.9970290064811707,1098.4608154296875,2289.857421875,0.9972103238105774,1384.5904541015625,2513.517333984375,0.9832459688186646,1089.360107421875,2477.91357421875,0.9865238070487976
16,0,iou,0.9260298609733582,1033.2708740234375,1481.861083984375,1477.827880859375,2619.704833984375,1099.0926513671875,1615.201171875,0.9877556562423706,1123.6103515625,1599.1142578125,0.9918153882026672,1098.411376953125,1591.98193359375,0.6739239692687988,1190.8450927734375,1614.187255859375,0.9908913969993591,1109.4263916015625,1600.7266845703125,0.04581892117857933,1257.2510986328125,1697.71044921875,0.9977140426635742,1089.4329833984375,1711.900146484375,0.9943591952323914,1312.89306640625,1822.4805908203125,0.9931857585906982,1120.238037109375,1867.102783203125,0.9834915995597839,1345.8465576171875,1828.185302734375,0.9924938678741455,1276.110595703125,1891.449951171875,0.9848225116729736,1256.5211181640625,2035.010009765625,0.9990276098251343,1120.6983642578125,2049.03564453125,0.9987614154815674,1321.981201171875,2258.384765625,0.9978343844413757,1105.7806396484375,2298.5283203125,0.9972098469734192,1386.890380859375,2503.24169921875,0.9814908504486084,1102.384033203125,2463.224609375,0.9810376763343811
17,0,iou,0.9289141893386841,1029.79736328125,1484.0694580078125,1479.600341796875,2623.809814453125,1084.5869140625,1620.1798095703125,0.9893080592155457,1110.39306640625,1603.478515625,0.9931517839431763,1081.82861328125,1597.3583984375,0.7195433974266052,1176.861083984375,1620.5400390625,0.9919244647026062,1090.859619140625,1609.3956298828125,0.05772405117750168,1243.874267578125,1702.22900390625,0.9979390501976013,1073.587646484375,1722.54052734375,0.9948720335960388,1294.3084716796875,1836.0224609375,0.9938809871673584,1125.631103515625,1878.3621826171875,0.9860484600067139,1346.138427734375,1836.2178955078125,0.9929888844490051,1279.78466796875,1891.69677734375,0.9862124919891357,1243.4593505859375,2034.634521484375,0.9993470311164856,1109.070556640625,2055.362548828125,0.9991794228553772,1307.134521484375,2241.16845703125,0.997775137424469,1103.505859375,2310.568115234375,0.9972724318504333,1385.2880859375,2479.803955078125,0.9766736626625061,1096.0146484375,2477.76171875,0.9761114120483398
18,0,iou,0.9294834136962891,1022.7610473632812,1489.5413818359375,1460.75634765625,2595.96337890625,1071.99853515625,1626.94189453125,0.9908548593521118,1097.420166015625,1609.878173828125,0.9944912195205688,1069.319580078125,1604.1910400390625,0.7212882041931152,1163.7115478515625,1625.496826171875,0.9938220977783203,1079.733154296875,1615.32421875,0.05281477048993111,1222.40673828125,1705.12939453125,0.99820876121521,1061.783447265625,1731.849609375,0.9951146841049194,1273.4927978515625,1837.234375,0.9943150877952576,1135.798828125,1878.561279296875,0.9870239496231079,1345.82470703125,1832.8480224609375,0.9944730401039124,1289.0419921875,1881.518798828125,0.9900107979774475,1232.9749755859375,2025.73193359375,0.9993359446525574,1105.3433837890625,2055.982666015625,0.9991519451141357,1303.676513671875,2202.535888671875,0.9981393814086914,1107.11083984375,2310.210693359375,0.9976972937583923,1367.092041015625,2454.1376953125,0.9821507930755615,1110.96142578125,2466.21875,0.9807934761047363
19,0,iou,0.9358198046684265,1014.1422729492188,1491.21533203125,1437.6610107421875,2585.84765625,1059.550537109375,1625.845947265625,0.9887285232543945,1085.736083984375,1610.06787109375,0.9912605881690979,1056.7255859375,1604.6304931640625,0.7635254263877869,1154.6514892578125,1627.552734375,0.9856345057487488,1065.576171875,1616.9893798828125,0.08153291791677475,1197.876953125,1713.0904541015625,0.9957774877548218,1056.874267578125,1738.5576171875,0.9895193576812744,1261.38671875,1836.2860107421875,0.9834794998168945,1146.253173828125,1862.698974609375,0.9732925295829773,1346.524169921875,1817.4027099609375,0.985750675201416,1301.819091796875,1863.2457275390625,0.9828373193740845,1213.8624267578125,2014.34814453125,0.9981651902198792,1100.104248046875,2053.724609375,0.9978247880935669,1301.284912109375,2161.671875,0.997404158115387,1118.16552734375,2325.867431640625,0.9970604777336121,1350.6558837890625,2429.239990234375,0.9867586493492126,1115.430908203125,2469.308837890625,0.9850572943687439
20,0,iou,0.9366589784622192,1003.3888549804688,1493.75048828125,1452.01904296875,2586.092529296875,1050.4573974609375,1620.830322265625,0.9881702661514282,1076.860107421875,1602.35986328125,0.9930936098098755,1045.249755859375,1597.4219970703125,0.7434766888618469,1140.6689453125,1617.154296875,0.990594744682312,1053.5020751953125,1606.67236328125,0.06457719951868057,1189.654296875,1700.031982421875,0.9951614737510681,1040.1422119140625,1726.744140625,0.9910140633583069,1247.939697265625,1825.467529296875,0.9810053110122681,1142.4456787109375,1854.670654296875,0.9851057529449463,1357.0357666015625,1813.2213134765625,0.9844090342521667,1309.989501953125,1840.45361328125,0.9917213320732117,1217.298828125,1999.518310546875,0.9986543655395508,1097.147705078125,2040.97412109375,0.9987030029296875,1303.0946044921875,2139.13134765625,0.9953811168670654,1115.20849609375,2297.461669921875,0.9962726831436157,1325.805419921875,2370.134033203125,0.9605571627616882,1121.71826171875,2479.945556640625,0.963014543056488
21,0,iou,0.9378014802932739,992.861572265625,1480.1409912109375,1461.385986328125,2587.82958984375,1042.782470703125,1606.87158203125,0.9901747703552246,1070.949462890625,1588.39453125,0.9946424961090088,1037.0552978515625,1582.307373046875,0.7787661552429199,1135.7750244140625,1604.169921875,0.9914685487747192,1043.12353515625,1590.71533203125,0.06579044461250305,1178.862548828125,1692.12890625,0.9936424493789673,1030.5091552734375,1713.0472412109375,0.9878817796707153,1245.2420654296875,1829.84716796875,0.9685251116752625,1149.241943359375,1831.92333984375,0.9817661046981812,1366.3641357421875,1801.894775390625,0.9786942005157471,1319.76513671875,1815.509033203125,0.992820680141449,1212.2794189453125,1983.756591796875,0.9984204769134521,1092.6805419921875,2031.8580322265625,0.9985675811767578,1299.795166015625,2084.79833984375,0.9959642887115479,1112.00146484375,2294.14111328125,0.9971039891242981,1306.701416015625,2323.956787109375,0.9723129868507385,1130.7025146484375,2479.47900390625,0.9735584259033203
22,0,iou,0.938778281211853,984.522216796875,1457.3563232421875,1459.525390625,2590.31396484375,1038.603759765625,1583.6854248046875,0.9934771656990051,1065.7904052734375,1565.165283203125,0.9958202838897705,1031.919189453125,1560.271240234375,0.8323315978050232,1128.77685546875,1580.378662109375,0.9915677905082703,1035.85205078125,1569.36083984375,0.08094117790460587,1170.257568359375,1674.48876953125,0.9954044818878174,1021.626220703125,1689.141845703125,0.9907229542732239,1232.3572998046875,1834.94091796875,0.9774526357650757,1149.254638671875,1801.21728515625,0.990149974822998,1358.2481689453125,1789.2421875,0.9859607219696045,1330.67431640625,1772.850341796875,0.9968183040618896,1210.359130859375,1959.593994140625,0.9989548921585083,1089.228759765625,2012.5594482421875,0.9991012811660767,1300.7398681640625,2036.27294921875,0.9966549873352051,1109.1942138671875,2280.939453125,0.9978398084640503,1307.6453857421875,2281.0634765625,0.9721167087554932,1137.81494140625,2482.372802734375,0.973177969455719
23,0,iou,0.9387548565864563,977.1311645507812,1430.63720703125,1444.82421875,2590.52294921875,1034.512451171875,1553.828369140625,0.9958028197288513,1061.61376953125,1534.73828125,0.9973098039627075,1026.748779296875,1531.551513671875,0.8737046718597412,1124.754638671875,1550.592529296875,0.992729127407074,1029.3212890625,1542.83154296875,0.09202127158641815,1161.9256591796875,1649.322021484375,0.997590184211731,1017.322998046875,1660.847900390625,0.9850772023200989,1221.36767578125,1816.4183349609375,0.9886041879653931,1157.55322265625,1760.291015625,0.9844211339950562,1338.745849609375,1759.30322265625,0.9922845363616943,1327.3074951171875,1730.785888671875,0.996216356754303,1204.687255859375,1930.5252685546875,0.9992910623550415,1083.5203857421875,1989.273681640625,0.9990324974060059,1305.5362548828125,1971.21630859375,0.9975500702857971,1104.5899658203125,2252.26611328125,0.9977164268493652,1321.480712890625,2231.398681640625,0.9758642315864563,1151.615234375,2480.748779296875,0.9680450558662415
24,0,iou,0.939724862575531,970.882080078125,1391.01171875,1432.94580078125,2591.431884765625,1031.6474609375,1519.5794677734375,0.9961510896682739,1057.555908203125,1500.8411865234375,0.9974212646484375,1023.243408203125,1497.588623046875,0.8838611841201782,1118.730224609375,1515.7337646484375,0.9914223551750183,1023.890625,1507.775634765625,0.08836758136749268,1161.224365234375,1615.5875244140625,0.9971445202827454,1015.0718994140625,1618.31103515625,0.983336865901947,1203.7388916015625,1785.5283203125,0.9883158802986145,1149.5517578125,1703.42138671875,0.9892396926879883,1305.864013671875,1725.4544677734375,0.9920468330383301,1304.98388671875,1678.8818359375,0.9976546168327332,1202.7540283203125,1885.405029296875,0.999502420425415,1075.1160888671875,1945.26416015625,0.999384880065918,1309.660888671875,1914.5196533203125,0.998062789440155,1097.0318603515625,2211.62646484375,0.9984824061393738,1351.6552734375,2179.860595703125,0.9797630906105042,1141.73095703125,2476.888427734375,0.9746894240379333
25,0,iou,0.9487699270248413,961.8272094726562,1359.9742431640625,1484.362060546875,2591.01123046875,1030.863525390625,1484.11376953125,0.9961925745010376,1056.979736328125,1466.064208984375,0.9971728324890137,1021.6182861328125,1461.1563720703125,0.9006069302558899,1115.052978515625,1482.7314453125,0.988386332988739,1018.3809814453125,1471.134765625,0.10132410377264023,1153.44091796875,1582.7208251953125,0.9960630536079407,1007.2530517578125,1579.267822265625,0.9849426746368408,1202.234619140625,1744.0938720703125,0.9839447140693665,1122.033447265625,1649.255859375,0.9916129112243652,1304.919921875,1686.3193359375,0.9874197840690613,1273.4556884765625,1622.7271728515625,0.997785210609436,1203.768798828125,1856.313232421875,0.9996140599250793,1073.147216796875,1917.1226806640625,0.9996119141578674,1325.025634765625,1894.36572265625,0.9984631538391113,1096.49609375,2190.431640625,0.999026894569397,1400.21240234375,2154.162109375,0.9850454926490784,1122.8026123046875,2460.78125,0.9837949275970459
26,0,iou,0.9450852870941162,949.6386108398438,1340.6173095703125,1547.540283203125,2578.02978515625,1026.5477294921875,1451.700439453125,0.9962410926818848,1055.02392578125,1436.971435546875,0.9964733719825745,1017.3389282226562,1427.4285888671875,0.9177718162536621,1106.999755859375,1458.8033447265625,0.980225145816803,1007.3260498046875,1437.313720703125,0.13785326480865479,1139.468994140625,1553.97607421875,0.9969869256019592,991.2086791992188,1550.393798828125,0.9816904664039612,1202.393310546875,1688.0328369140625,0.9906219244003296,1077.107177734375,1613.393310546875,0.9891997575759888,1287.218017578125,1643.0767822265625,0.9908051490783691,1209.6353759765625,1567.2294921875,0.9967214465141296,1206.753173828125,1825.6314697265625,0.9997703433036804,1073.697021484375,1886.29541015625,0.999698281288147,1333.738525390625,1890.4609375,0.9989867806434631,1095.449462890625,2166.385009765625,0.9991590976715088,1459.94482421875,2139.271728515625,0.9890860319137573,1104.6448974609375,2433.451904296875,0.9863183498382568
27,0,iou,0.9425989985466003,937.1793823242188,1318.11962890625,1624.159912109375,2555.75146484375,1026.0078125,1431.558837890625,0.9938004612922668,1056.33203125,1419.64111328125,0.9924701452255249,1018.656005859375,1407.319580078125,0.9268503189086914,1103.829345703125,1445.068359375,0.9398871064186096,1003.3177490234375,1416.5009765625,0.22907397150993347,1122.8421630859375,1542.5159912109375,0.996182382106781,983.611572265625,1526.77197265625,0.915236234664917,1134.251953125,1677.4464111328125,0.9907740950584412,998.666748046875,1594.914306640625,0.9291093945503235,1156.298583984375,1603.499267578125,0.9876056909561157,1110.012939453125,1536.3720703125,0.9789181351661682,1214.254150390625,1808.621337890625,0.9997005462646484,1081.009521484375,1861.068115234375,0.9992020726203918,1345.347900390625,1909.542236328125,0.9989665746688843,1099.7548828125,2146.022216796875,0.9983341097831726,1529.7432861328125,2134.200439453125,0.9898466467857361,1109.886962890625,2423.89501953125,0.9802356958389282
